tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
478,26:36.0,34:34.2,328,Watts St & Greenwich St,40.72405549,-74.00965965,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,32583,Subscriber,1972,1
681,29:03.1,40:24.6,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3163,Central Park West & W 68 St,40.7734066,-73.97782542,20688,Subscriber,1979,1
1959,59:48.7,32:28.5,455,1 Ave & E 44 St,40.75001986,-73.96905301,251,Mott St & Prince St,40.72317958,-73.99480012,15965,Subscriber,1981,1
1198,01:20.1,21:18.3,337,Old Slip & Front St,40.7037992,-74.00838676,507,E 25 St & 2 Ave,40.73912601,-73.97973776,38825,Subscriber,1976,1
743,20:36.1,32:59.2,260,Broad St & Bridge St,40.70365182,-74.01167797,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,38741,Subscriber,1978,1
792,50:14.1,03:26.7,237,E 11 St & 2 Ave,40.73047309,-73.98672378,3641,Broadway & W 25 St,40.74286877,-73.98918629,27666,Subscriber,1988,1
496,52:56.9,01:13.0,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3081,Graham Ave & Grand St,40.711863,-73.944024,17868,Subscriber,1980,1
1264,28:32.5,49:36.7,3656,E 2 St & Avenue A,40.72307749,-73.98583621,440,E 45 St & 3 Ave,40.75255434,-73.97282625,32138,Subscriber,1978,1
872,08:33.0,23:05.7,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,530,11 Ave & W 59 St,40.77149671,-73.99046034,28902,Subscriber,1962,1
1243,23:06.1,43:49.3,3338,2 Ave & E 99 St,40.7862586,-73.94552579,3527,5 Ave & E 126 St,40.80698,-73.941747,32840,Subscriber,1964,2
1828,45:45.4,16:13.4,3382,Carroll St & Smith St,40.680611,-73.99475825,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,26528,Subscriber,1990,1
1230,04:23.9,24:54.0,2008,Little West St & 1 Pl,40.70569254,-74.01677685,383,Greenwich Ave & Charles St,40.735238,-74.000271,34236,Customer,1969,0
1793,31:28.3,01:22.1,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,361,Allen St & Hester St,40.71605866,-73.99190759,39721,Subscriber,1985,1
595,17:34.5,27:29.6,3711,E 13 St & Avenue A,40.72966729,-73.98067966,402,Broadway & E 22 St,40.7403432,-73.98955109,38299,Subscriber,1982,2
564,34:59.5,44:23.7,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,477,W 41 St & 8 Ave,40.75640548,-73.9900262,30966,Subscriber,1958,2
635,41:30.1,52:05.7,3136,5 Ave & E 63 St,40.766368,-73.971518,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,28962,Customer,1969,0
334,18:13.6,23:47.7,316,Fulton St & William St,40.70955958,-74.00653609,146,Hudson St & Reade St,40.71625008,-74.0091059,15845,Subscriber,2001,1
730,09:28.5,21:39.3,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,33607,Subscriber,1981,2
358,37:50.5,43:48.7,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,441,E 52 St & 2 Ave,40.756014,-73.967416,25275,Subscriber,1987,1
237,15:04.4,19:02.3,3725,2 Ave & E 72 St,40.76876203,-73.95840794,3378,E 76 St & Park Ave,40.773763,-73.96222088,25324,Subscriber,1989,1
861,41:14.4,55:36.0,417,Barclay St & Church St,40.71291224,-74.01020234,346,Bank St & Hudson St,40.73652889,-74.00618026,30938,Subscriber,1992,1
134,34:58.3,37:12.6,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,34369,Subscriber,1986,1
81,21:57.8,23:19.2,173,Broadway & W 49 St,40.76068327,-73.98452729,450,W 49 St & 8 Ave,40.76227205,-73.98788205,21528,Subscriber,1984,1
799,27:52.2,41:12.2,505,6 Ave & W 33 St,40.74901271,-73.98848395,459,W 20 St & 11 Ave,40.746745,-74.007756,38526,Subscriber,1991,1
318,27:28.3,32:47.2,3656,E 2 St & Avenue A,40.72307749,-73.98583621,504,1 Ave & E 16 St,40.73221853,-73.98165557,38511,Subscriber,1986,1
313,23:40.4,28:54.0,325,E 19 St & 3 Ave,40.73624527,-73.98473765,237,E 11 St & 2 Ave,40.73047309,-73.98672378,33089,Subscriber,1988,1
949,03:29.9,19:19.2,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,516,E 47 St & 1 Ave,40.75206862,-73.96784384,20004,Customer,1989,1
70,02:39.0,03:49.9,480,W 53 St & 10 Ave,40.76669671,-73.99061728,480,W 53 St & 10 Ave,40.76669671,-73.99061728,39293,Customer,1989,1
1117,46:57.1,05:34.9,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,349,Rivington St & Ridge St,40.71850211,-73.98329859,33065,Subscriber,1992,2
1287,02:42.3,24:10.2,3254,Soissons Landing,40.69231661,-74.01486576,3254,Soissons Landing,40.69231661,-74.01486576,34146,Subscriber,1971,1
264,12:10.7,16:35.0,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,31283,Subscriber,1979,1
2162,55:05.5,31:07.6,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,25029,Subscriber,1975,1
164,46:13.6,48:58.4,3568,34 St & 35 Ave,40.7569332,-73.9262231,3561,37 Ave & 35 St,40.7531106,-73.9279917,34348,Subscriber,1976,2
1655,15:48.3,43:23.4,3367,5 Ave & E 103 St,40.7922553,-73.95249933,3295,Central Park W & W 96 St,40.79127,-73.964839,35292,Customer,1954,1
1105,11:15.2,29:40.7,459,W 20 St & 11 Ave,40.746745,-74.007756,363,West Thames St,40.70834698,-74.01713445,27261,Subscriber,1991,1
1074,58:47.3,16:42.2,267,Broadway & W 36 St,40.75097711,-73.98765428,3656,E 2 St & Avenue A,40.72307749,-73.98583621,30372,Subscriber,1989,1
908,24:07.5,39:15.9,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,38900,Subscriber,1985,1
216,36:03.5,39:39.9,505,6 Ave & W 33 St,40.74901271,-73.98848395,523,W 38 St & 8 Ave,40.75466591,-73.99138152,38869,Subscriber,1977,1
728,15:47.0,27:55.6,458,11 Ave & W 27 St,40.751396,-74.005226,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,17758,Subscriber,1995,1
827,17:37.5,31:24.8,526,E 33 St & 5 Ave,40.74765947,-73.98490707,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,35276,Subscriber,1978,1
1369,19:44.5,42:33.6,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3779,Hart St & Wyckoff Ave,40.704876,-73.919911,26957,Subscriber,1997,1
618,14:34.9,24:53.6,377,6 Ave & Canal St,40.72243797,-74.00566443,3002,South End Ave & Liberty St,40.711512,-74.015756,29877,Subscriber,1974,1
465,12:51.0,20:37.0,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3724,7 Ave & Central Park South,40.76674056,-73.97906899,30785,Subscriber,1989,2
2018,28:59.5,02:38.3,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3106,Driggs Ave & N Henry St,40.72325,-73.94308,38191,Subscriber,1981,1
1706,13:54.9,42:21.6,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,3160,Central Park West & W 76 St,40.77896784,-73.97374737,29907,Subscriber,1970,1
935,00:27.4,16:02.9,3348,Coffey St & Conover St,40.677236,-74.015665,143,Clinton St & Joralemon St,40.69239502,-73.99337909,25971,Subscriber,1986,1
1030,54:20.8,11:31.1,426,West St & Chambers St,40.71754834,-74.01322069,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,31117,Subscriber,1970,1
160,39:08.6,41:48.9,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,532,S 5 Pl & S 5 St,40.710451,-73.960876,31209,Subscriber,1986,2
848,24:31.4,38:39.7,3142,1 Ave & E 62 St,40.7612274,-73.96094022,476,E 31 St & 3 Ave,40.74394314,-73.97966069,24895,Subscriber,1991,1
685,09:57.3,21:22.3,268,Howard St & Centre St,40.71910537,-73.99973337,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,39550,Subscriber,1978,1
287,46:36.1,51:23.9,289,Monroe St & Classon Ave,40.6845683,-73.95881081,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,31608,Customer,1969,0
2385,59:41.2,39:26.9,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,39571,Subscriber,1999,1
261,19:14.2,23:35.5,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,31395,Subscriber,1985,1
527,29:10.0,37:57.2,238,Bank St & Washington St,40.7361967,-74.00859207,368,Carmine St & 6 Ave,40.73038599,-74.00214988,17474,Subscriber,1979,1
753,52:59.0,05:32.6,3295,Central Park W & W 96 St,40.79127,-73.964839,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,39687,Customer,1993,1
1300,19:10.2,40:50.8,3422,Columbia St & Degraw St,40.6859296,-74.00242364,467,Dean St & 4 Ave,40.68312489,-73.97895137,15859,Subscriber,1971,1
662,54:12.4,05:15.0,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,293,Lafayette St & E 8 St,40.73020661,-73.99102628,39443,Subscriber,1987,1
129,01:56.7,04:06.1,328,Watts St & Greenwich St,40.72405549,-74.00965965,377,6 Ave & Canal St,40.72243797,-74.00566443,28156,Subscriber,1993,1
993,57:48.5,14:21.7,3255,8 Ave & W 31 St,40.75058535,-73.99468482,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,39780,Subscriber,1971,1
951,44:13.7,00:05.2,291,Madison St & Montgomery St,40.713126,-73.984844,461,E 20 St & 2 Ave,40.73587678,-73.98205027,31063,Subscriber,1969,1
476,54:52.3,02:48.9,317,E 6 St & Avenue B,40.72453734,-73.98185424,340,Madison St & Clinton St,40.71269042,-73.98776323,32492,Subscriber,1954,2
205,30:59.8,34:25.1,3313,6 Ave & 12 St,40.6663181,-73.9854617,3403,4 Ave & 9 St,40.6705135,-73.98876585,27807,Subscriber,1985,1
570,25:30.8,35:01.4,528,2 Ave & E 31 St,40.74290902,-73.97706058,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,38557,Subscriber,1995,1
152,52:34.5,55:07.2,3656,E 2 St & Avenue A,40.72307749,-73.98583621,3737,Stanton St & Norfolk St,40.720747,-73.986274,15448,Subscriber,1992,1
232,24:16.2,28:08.8,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,29330,Subscriber,1991,1
630,18:01.1,28:31.6,470,W 20 St & 8 Ave,40.74345335,-74.00004031,3708,W 13 St & 5 Ave,40.735445,-73.99431,19812,Subscriber,1968,2
1008,51:30.5,08:19.4,530,11 Ave & W 59 St,40.77149671,-73.99046034,3724,7 Ave & Central Park South,40.76674056,-73.97906899,39760,Subscriber,1982,1
1484,59:51.7,24:36.4,426,West St & Chambers St,40.71754834,-74.01322069,349,Rivington St & Ridge St,40.71850211,-73.98329859,38578,Subscriber,1965,1
195,44:57.4,48:12.9,502,Henry St & Grand St,40.714215,-73.981346,307,Canal St & Rutgers St,40.71427487,-73.98990025,29012,Subscriber,1993,1
293,00:42.6,05:36.1,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,432,E 7 St & Avenue A,40.72621788,-73.98379855,32954,Subscriber,1995,1
766,26:52.6,39:39.3,426,West St & Chambers St,40.71754834,-74.01322069,3002,South End Ave & Liberty St,40.711512,-74.015756,30066,Subscriber,1960,1
392,57:09.2,03:41.9,293,Lafayette St & E 8 St,40.73020661,-73.99102628,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16528,Subscriber,1987,1
1867,09:46.2,40:53.8,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,514,12 Ave & W 40 St,40.76087502,-74.00277668,20844,Subscriber,1988,2
440,04:00.6,11:21.5,440,E 45 St & 3 Ave,40.75255434,-73.97282625,267,Broadway & W 36 St,40.75097711,-73.98765428,27501,Subscriber,1990,1
1127,34:42.8,53:29.9,3348,Coffey St & Conover St,40.677236,-74.015665,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,29951,Subscriber,1991,2
278,36:41.2,41:19.3,315,South St & Gouverneur Ln,40.70355377,-74.00670227,259,South St & Whitehall St,40.70122128,-74.01234218,30221,Customer,1998,1
2001,34:11.4,07:32.9,534,Water - Whitehall Plaza,40.70255065,-74.0127234,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,38421,Subscriber,1986,2
556,45:55.7,55:11.9,454,E 51 St & 1 Ave,40.75455731,-73.96592976,468,Broadway & W 56 St,40.7652654,-73.98192338,31242,Subscriber,1988,1
1147,15:36.8,34:44.6,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,16339,Customer,1989,2
939,31:04.3,46:43.5,3737,Stanton St & Norfolk St,40.720747,-73.986274,301,E 2 St & Avenue B,40.72217444,-73.98368779,39877,Subscriber,1994,1
484,55:31.2,03:35.9,3108,Nassau Ave & Russell St,40.72557,-73.94434,3094,Graham Ave & Withers St,40.7169811,-73.94485918,35035,Customer,1987,2
440,56:17.1,03:37.2,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,479,9 Ave & W 45 St,40.76019252,-73.9912551,17476,Subscriber,1994,2
2161,57:40.5,33:42.4,525,W 34 St & 11 Ave,40.75594159,-74.0021163,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,15411,Customer,1969,0
111,49:51.0,51:42.7,320,Leonard St & Church St,40.717571,-74.005549,257,Lispenard St & Broadway,40.71939226,-74.00247214,16734,Subscriber,1969,0
1144,36:57.9,56:01.9,368,Carmine St & 6 Ave,40.73038599,-74.00214988,448,W 37 St & 10 Ave,40.75660359,-73.9979009,38172,Subscriber,1988,1
1064,10:57.0,28:41.2,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,34159,Customer,1994,1
1587,34:10.0,00:37.4,3724,7 Ave & Central Park South,40.76674056,-73.97906899,3292,5 Ave & E 93 St,40.7857851,-73.957481,21462,Customer,1990,2
1635,03:34.0,30:49.7,3613,Center Blvd & 48 Ave,40.745038,-73.957539,3591,21 St & 31 Dr,40.7659,-73.930819,34302,Subscriber,1997,2
926,34:12.6,49:39.3,470,W 20 St & 8 Ave,40.74345335,-74.00004031,523,W 38 St & 8 Ave,40.75466591,-73.99138152,30428,Customer,1969,0
85,27:46.6,29:11.9,410,Suffolk St & Stanton St,40.72066442,-73.98517977,150,E 2 St & Avenue C,40.7208736,-73.98085795,29386,Subscriber,2001,1
497,47:35.7,55:52.9,472,E 32 St & Park Ave,40.7457121,-73.98194829,167,E 39 St & 3 Ave,40.7489006,-73.97604882,27685,Subscriber,1983,1
616,43:05.0,53:21.6,487,E 20 St & FDR Drive,40.73314259,-73.97573881,402,Broadway & E 22 St,40.7403432,-73.98955109,33902,Subscriber,1967,1
911,54:54.4,10:05.7,260,Broad St & Bridge St,40.70365182,-74.01167797,257,Lispenard St & Broadway,40.71939226,-74.00247214,31982,Subscriber,1951,1
1698,06:34.0,34:52.1,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3779,Hart St & Wyckoff Ave,40.704876,-73.919911,18471,Subscriber,1978,2
352,10:00.8,15:53.2,325,E 19 St & 3 Ave,40.73624527,-73.98473765,174,E 25 St & 1 Ave,40.7381765,-73.97738662,25341,Subscriber,1983,1
1275,15:19.1,36:34.3,520,W 52 St & 5 Ave,40.75992262,-73.97648516,212,W 16 St & The High Line,40.74334935,-74.00681753,38922,Subscriber,1970,1
383,32:41.0,39:04.8,461,E 20 St & 2 Ave,40.73587678,-73.98205027,497,E 17 St & Broadway,40.73704984,-73.99009296,32188,Subscriber,1969,0
1424,33:49.6,57:34.2,3226,W 82 St & Central Park West,40.78275,-73.97137,379,W 31 St & 7 Ave,40.749156,-73.9916,31272,Subscriber,1977,1
2236,29:11.0,06:27.7,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,359,E 47 St & Park Ave,40.75510267,-73.97498696,33166,Subscriber,1973,1
592,22:34.9,32:27.3,435,W 21 St & 6 Ave,40.74173969,-73.99415556,293,Lafayette St & E 8 St,40.73020661,-73.99102628,25218,Subscriber,1989,2
516,41:08.6,49:45.0,150,E 2 St & Avenue C,40.7208736,-73.98085795,311,Norfolk St & Broome St,40.7172274,-73.98802084,19720,Subscriber,1954,1
575,23:39.6,33:15.0,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3255,8 Ave & W 31 St,40.75058535,-73.99468482,34385,Customer,1969,0
151,55:58.4,58:29.9,128,MacDougal St & Prince St,40.72710258,-74.00297088,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,32284,Subscriber,1964,1
475,16:44.5,24:39.6,3318,2 Ave & E 96 St,40.7839636,-73.9471673,3425,2 Ave & E 104 St,40.7892105,-73.94370784,30371,Subscriber,1981,2
667,43:04.2,54:12.1,3152,3 Ave & E 71 St,40.76873687,-73.96119945,3163,Central Park West & W 68 St,40.7734066,-73.97782542,18909,Customer,1969,0
946,47:40.9,03:27.8,296,Division St & Bowery,40.71413089,-73.9970468,266,Avenue D & E 8 St,40.72368361,-73.97574813,38738,Subscriber,1951,1
1384,57:06.6,20:11.1,312,Allen St & Stanton St,40.722055,-73.989111,312,Allen St & Stanton St,40.722055,-73.989111,29858,Subscriber,1970,1
316,06:40.4,11:57.2,265,Stanton St & Chrystie St,40.72229346,-73.99147535,377,6 Ave & Canal St,40.72243797,-74.00566443,25748,Subscriber,1991,1
1431,09:26.1,33:17.3,3641,Broadway & W 25 St,40.74286877,-73.98918629,388,W 26 St & 10 Ave,40.74971775,-74.00295035,28133,Subscriber,1990,1
193,45:53.4,49:07.2,317,E 6 St & Avenue B,40.72453734,-73.98185424,3718,E 11 St & Avenue B,40.72746421,-73.97950418,39861,Subscriber,1961,2
650,43:55.7,54:45.8,3551,3 Ave & E 112 St,40.795508,-73.941606,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,38133,Subscriber,1979,2
1312,12:09.7,34:02.1,453,W 22 St & 8 Ave,40.74475148,-73.99915362,331,Pike St & Monroe St,40.71173107,-73.99193043,34270,Subscriber,1981,1
1017,55:12.2,12:10.0,454,E 51 St & 1 Ave,40.75455731,-73.96592976,448,W 37 St & 10 Ave,40.75660359,-73.9979009,38662,Subscriber,1987,1
1764,50:39.1,20:03.3,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,499,Broadway & W 60 St,40.76915505,-73.98191841,39306,Customer,1992,1
426,15:12.1,22:18.3,312,Allen St & Stanton St,40.722055,-73.989111,408,Market St & Cherry St,40.71076228,-73.99400398,14861,Subscriber,1970,1
978,54:17.3,10:35.4,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,305,E 58 St & 3 Ave,40.76095756,-73.96724467,18110,Subscriber,1965,2
386,05:18.0,11:44.8,439,E 4 St & 2 Ave,40.7262807,-73.98978041,497,E 17 St & Broadway,40.73704984,-73.99009296,21083,Subscriber,1995,2
447,06:54.5,14:22.4,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,33981,Subscriber,1990,1
1464,25:31.7,49:56.1,2008,Little West St & 1 Pl,40.70569254,-74.01677685,238,Bank St & Washington St,40.7361967,-74.00859207,31530,Customer,1980,1
1712,00:24.3,28:56.7,514,12 Ave & W 40 St,40.76087502,-74.00277668,426,West St & Chambers St,40.71754834,-74.01322069,39476,Customer,1993,1
325,54:58.7,00:23.8,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,303,Mercer St & Spring St,40.72362738,-73.99949601,35171,Subscriber,1986,1
565,41:18.0,50:43.9,516,E 47 St & 1 Ave,40.75206862,-73.96784384,3141,1 Ave & E 68 St,40.76500525,-73.95818491,20637,Subscriber,1995,1
396,43:32.6,50:09.2,2009,Catherine St & Monroe St,40.71117444,-73.99682619,412,Forsyth St & Canal St,40.7158155,-73.99422366,20994,Subscriber,1969,2
1411,32:04.2,55:35.6,468,Broadway & W 56 St,40.7652654,-73.98192338,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,38490,Customer,1969,0
4380,55:27.6,08:28.0,531,Forsyth St & Broome St,40.71893904,-73.99266288,391,Clark St & Henry St,40.69760127,-73.99344559,38742,Customer,1968,2
1038,02:59.1,20:17.8,3080,S 4 St & Rodney St,40.70934,-73.95608,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,26358,Subscriber,1995,2
795,50:28.7,03:43.9,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,3411,Bond St & Bergen St,40.6849668,-73.98620772,38074,Subscriber,1987,1
1550,38:15.0,04:05.9,412,Forsyth St & Canal St,40.7158155,-73.99422366,363,West Thames St,40.70834698,-74.01713445,16227,Subscriber,1977,2
146,52:43.5,55:09.7,3507,Park Ave & E 124 St,40.8045555,-73.9396861,3503,Madison Ave & E 120 St,40.80295,-73.942954,38960,Subscriber,1990,1
404,53:46.1,00:30.9,3671,E 81 St & 2 Ave,40.77477945,-73.95427465,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,39846,Customer,1961,1
796,32:36.3,45:53.2,2000,Front St & Washington St,40.70255088,-73.98940236,262,Washington Park,40.6917823,-73.9737299,14857,Subscriber,1969,0
1515,11:56.7,37:12.7,489,10 Ave & W 28 St,40.75066386,-74.00176802,320,Leonard St & Church St,40.717571,-74.005549,32536,Subscriber,1986,1
671,19:00.4,30:12.3,3440,Fulton St & Adams St,40.69241829,-73.98949474,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,27230,Subscriber,1998,1
712,43:28.8,55:21.6,383,Greenwich Ave & Charles St,40.735238,-74.000271,459,W 20 St & 11 Ave,40.746745,-74.007756,21567,Subscriber,1972,2
2422,05:58.8,46:20.8,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,508,W 46 St & 11 Ave,40.76341379,-73.99667444,31939,Customer,1990,1
911,12:13.3,27:24.6,3513,21 St & Hoyt Ave S,40.774645,-73.923706,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,29773,Subscriber,1987,1
421,03:32.6,10:34.4,251,Mott St & Prince St,40.72317958,-73.99480012,311,Norfolk St & Broome St,40.7172274,-73.98802084,33958,Subscriber,1984,1
783,01:54.5,14:58.2,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,30489,Subscriber,1996,1
230,30:55.0,34:45.6,402,Broadway & E 22 St,40.7403432,-73.98955109,435,W 21 St & 6 Ave,40.74173969,-73.99415556,38795,Subscriber,1981,2
909,10:43.8,25:53.2,504,1 Ave & E 16 St,40.73221853,-73.98165557,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,14852,Customer,1985,1
216,10:33.9,14:10.4,173,Broadway & W 49 St,40.76068327,-73.98452729,495,W 47 St & 10 Ave,40.76269882,-73.99301222,17493,Subscriber,1974,1
617,36:08.4,46:26.0,394,E 9 St & Avenue C,40.72521311,-73.97768752,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,39788,Subscriber,1980,1
828,13:41.3,27:30.3,405,Washington St & Gansevoort St,40.739323,-74.008119,3746,6 Ave & Broome St,40.72430832,-74.00473036,38236,Subscriber,1953,1
915,50:31.4,05:46.6,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,382,University Pl & E 14 St,40.73492695,-73.99200509,39183,Subscriber,1967,1
2077,52:45.2,27:23.2,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,21097,Customer,1969,0
622,06:22.0,16:44.2,533,Broadway & W 38 St,40.75299641,-73.98721619,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,27170,Subscriber,1969,0
890,13:21.7,28:12.4,3737,Stanton St & Norfolk St,40.720747,-73.986274,376,John St & William St,40.70862144,-74.00722156,35158,Subscriber,1992,1
923,49:15.5,04:38.5,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,249,Harrison St & Hudson St,40.71870987,-74.0090009,17133,Subscriber,1988,1
